epoch,training_accuracy,test_accuracy,training_loss,test_loss
0,0.0931015516925282,0.08750875087508747,3.6853777468605613,3.6968359273477112
1,0.9213653560892682,0.9232923292329233,0.44021699755024618,0.43550294265157791
2,0.9432490541509025,0.9407940794079408,0.33773470618115492,0.33532508403543188
3,0.9493658227637127,0.9487948794879488,0.28968985357433713,0.29130067298448725
4,0.9557992633210554,0.9526952695269527,0.26130029342930894,0.26527175144210746
5,0.9593993233220554,0.9571957195719571,0.24002983418159013,0.24515838014863714
6,0.9625660427673794,0.9591959195919592,0.22219887790884113,0.22940183688270088
7,0.9642994049900832,0.95999599959996,0.21634290513967944,0.22499305077026377
8,0.9668994483241388,0.961896189618962,0.20410376455931736,0.21360576105136186
9,0.9686328105468425,0.9627962796279628,0.19026231628173851,0.20061503155140822
10,0.9692161536025601,0.9644964496449645,0.18744914823590603,0.19700032718165916
11,0.9715161919365323,0.9652965296529653,0.17853539136445004,0.19097444725157936
12,0.9727162119368656,0.9663966396639664,0.17178292937433232,0.18461387634726731
13,0.9731995533258888,0.9671967196719672,0.16871398032137763,0.1822596941843326
14,0.9744495741595693,0.9675967596759676,0.16175723966479558,0.17577363284229877
15,0.9752162536042267,0.9683968396839684,0.15601417882659097,0.17000405290617812
16,0.9760662677711295,0.9686968696869687,0.15262304969356125,0.16822677548719964
17,0.9762162702711712,0.9693969396939695,0.14909085742594327,0.16542034441331147
18,0.9769662827713795,0.9698969896989699,0.14454481765890545,0.16103043218698129
19,0.9776329605493425,0.9711971197119712,0.14449555118379015,0.15993308109434323
20,0.9781496358272638,0.9707970797079708,0.13848029475584245,0.15530123185050679
21,0.979099651660861,0.972997299729973,0.13401149023363845,0.15068120024961282
22,0.9791329855497591,0.9725972597259726,0.13281677379907103,0.14994817388617729
23,0.9797496624943749,0.9732973297329733,0.12947474373953494,0.1474163406997058
24,0.9801663361056018,0.9736973697369737,0.12661068497622224,0.14486162801047467
25,0.9806996783279721,0.9736973697369737,0.12408558014707213,0.14233865936648329
26,0.981349689161486,0.9735973597359736,0.12217671592204665,0.1422016584488261
27,0.9814830247170786,0.9733973397339734,0.12099872193689259,0.1409507333674182
28,0.9821830363839398,0.973997399739974,0.11804715062686534,0.13817797399992005
29,0.9816996949949166,0.9734973497349735,0.11950177667923156,0.13909283811318598
30,0.9827830463841064,0.974997499749975,0.11296176962427572,0.13427447331653336
31,0.9825997099951665,0.9746974697469747,0.10995939474118482,0.13110924692527712
32,0.9835163919398656,0.9754975497549755,0.10972312879934845,0.13158498964446544
33,0.9836663944399073,0.9747974797479748,0.10741166872074417,0.13048699423967547
34,0.9840330672177869,0.9754975497549755,0.10852285654932239,0.13064096193937252
35,0.9841664027733795,0.9758975897589759,0.10520853368783484,0.12892218006482581
36,0.9843997399956665,0.9755975597559756,0.10303364246918202,0.12744894125428982
37,0.9845497424957083,0.9765976597659766,0.10064640499712423,0.12462682836830601
38,0.9848830813846897,0.976997699769977,0.1006823482940835,0.12513580908247657
39,0.985383089718162,0.9763976397639764,0.097894846979458536,0.12250573272408347
40,0.985166419440324,0.9764976497649765,0.09785424284084554,0.12268060433858421
41,0.9854664244404073,0.9766976697669767,0.095242926989735285,0.12056701102487807
42,0.9859997666627777,0.9762976297629763,0.093753359779848069,0.11930987469998634
43,0.9862331038850648,0.9766976697669767,0.094065162190104315,0.12031274288533721
44,0.9865831097184953,0.9756975697569757,0.092582060266909988,0.11966986169105538
45,0.98649977499625,0.9766976697669767,0.09287888604993505,0.1191965237726771
46,0.9871497858297639,0.9773977397739774,0.089691527637227347,0.11665966524556201
47,0.9873331222187036,0.9772977297729772,0.087724686530565865,0.11569377102556544
48,0.9877497958299305,0.977997799779978,0.08698142854673957,0.11462190688489898
49,0.9873997899964999,0.975997599759976,0.087426845667260791,0.11589639682640213
50,0.9878331305521759,0.9777977797779778,0.084865229555891708,0.11235942335692249
51,0.9872664544409073,0.9774977497749775,0.083997697620673648,0.11218663081577088
52,0.9876164602743379,0.9761976197619762,0.086747104462626484,0.11567682065837953
53,0.9881998033300555,0.9775977597759776,0.082311005597938358,0.11203875441215798
54,0.9886164769412824,0.9776977697769778,0.08306992332666735,0.11232401605945175
55,0.9884664744412407,0.9774977497749775,0.079356910194947658,0.10949247318009429
56,0.9889664827747129,0.9784978497849784,0.079444357289899889,0.10949229894851197
57,0.9888164802746713,0.9784978497849784,0.077246686586602178,0.10770800593131651
58,0.988999816663611,0.9777977797779778,0.078154308539032893,0.10916734472490777
59,0.9888831480524676,0.9781978197819782,0.076058332907799564,0.10757485580015963
60,0.9892998216636943,0.9782978297829783,0.075046182086831364,0.1064480624271003
61,0.9891331522192036,0.9785978597859786,0.074212405362384423,0.10575712694147192
62,0.9895498258304305,0.9776977697769778,0.072996296958451459,0.10529749698439066
63,0.9900665011083518,0.9781978197819782,0.072987330670707007,0.10576032963905557
64,0.9898998316638611,0.978097809780978,0.071403190249381993,0.10438764701801444
65,0.9901498358305971,0.9783978397839784,0.070884753352922547,0.10364777441128854
66,0.990333172219537,0.9781978197819782,0.071654369011600258,0.10491795873680268
67,0.9901831697194953,0.9770977097709771,0.072479830364321873,0.10625220305388017
68,0.9904998416640277,0.9776977697769778,0.06894088605485145,0.10293420133923678
69,0.9909831830530509,0.9794979497949795,0.069583982813313267,0.10280508160006223
70,0.9910498508308472,0.9786978697869787,0.067514304853263291,0.10217131877619691
71,0.9907165119418657,0.9783978397839784,0.067165543942492439,0.10193384788692009
72,0.9909831830530509,0.9786978697869787,0.065551575346587204,0.10030052831013231
73,0.9912165202753379,0.9797979797979798,0.066047469430908667,0.1002217260830412
74,0.9913831897198286,0.9786978697869787,0.064947691888210882,0.10015091999830646
75,0.9916165269421157,0.9791979197919792,0.064004558542475054,0.099648514374019989
76,0.9915665261087685,0.97999799979998,0.063813068233454007,0.099512632620534835
77,0.9914331905531759,0.9784978497849784,0.063241009609952423,0.09983788114172551
78,0.991683194719912,0.9788978897889788,0.062458980852337642,0.099152110734630317
79,0.9919831997199954,0.9788978897889788,0.061628746412242592,0.098520551551852825
80,0.992116535275588,0.9787978797879788,0.061459430550131103,0.098676546838875903
81,0.992133202220037,0.9781978197819782,0.060670867935322892,0.098495657462236846
82,0.9922665377756296,0.9787978797879788,0.060744870856847218,0.098569264552240035
83,0.9924165402756713,0.9792979297929792,0.059290415743202998,0.09685898288091567
84,0.9926665444424074,0.9796979697969797,0.058796536455852845,0.097054017827596317
85,0.9926665444424074,0.9793979397939794,0.058358525454720749,0.096653905146870972
86,0.9927332122202037,0.9794979497949795,0.057100006662382248,0.095511952697388325
87,0.9928332138868982,0.9787978797879788,0.056836855827530952,0.095363565862051608
88,0.9929165486091435,0.9802980298029803,0.056476375640811934,0.094815212199299073
