epoch,training_accuracy,test_accuracy,training_loss,test_loss
0,0.10090168169469493,0.10371037103710368,7.1244757022523642,7.1290279612907295
1,0.8659644327405457,0.8614861486148615,1.6537574391489418,1.6663943425273746
2,0.8966816113601893,0.892989298929893,1.4263123336530958,1.4499201190867375
3,0.8688644810746846,0.8695869586958695,1.6292209536647309,1.6394620945231329
4,0.8847814130235504,0.8854885488548855,1.6779217976354914,1.67594688878224
5,0.8883314721912032,0.8801880188018802,1.5315764084539845,1.5588059705456601
6,0.8902481708028467,0.8856885688568856,1.6788319492674835,1.7097787026561082
7,0.922915381923032,0.9197919791979198,1.4478944521373796,1.4666723801994386
8,0.9270321172019533,0.9216921692169217,1.4173554415117675,1.4390976373515842
9,0.8292804880081335,0.8229822982298229,1.7609931076895315,1.7904844958370634
10,0.892564876081268,0.8905890589058906,1.5458948510232446,1.5684787448868194
11,0.8844314071901198,0.8778877887788779,1.7141995976163324,1.7371439840898195
12,0.8581309688494808,0.8432843284328433,1.7255661003047154,1.7887313840466725
13,0.9406823447057451,0.9323932393239324,1.1726303717906019,1.179932730030961
14,0.9155652594209903,0.9060906090609061,1.6192323919456371,1.6564466018102637
15,0.8823313721895365,0.8732873287328733,1.5616194401526828,1.6152942751921224
16,0.9165152752545875,0.9018901890189019,1.4405806052754948,1.4948609493926768
17,0.8912815213586893,0.8836883688368837,1.8151267125057511,1.8652502537696964
18,0.9381323022050367,0.9283928392839284,1.1928635455863432,1.2262252151587352
19,0.9329322155369256,0.9255925592559255,1.1200629937214253,1.1479060489660158
20,0.9235653927565459,0.913991399139914,2.1095278654183094,2.1604244314239733
21,0.8415640260671011,0.8242824282428243,1.6591826463408423,1.7172109777771742
22,0.8992149869164486,0.8835883588358836,1.5542415119391331,1.6017873840690793
23,0.8072801213353555,0.7910791079107911,1.9460911354215078,2.0221421179819634
24,0.9440990683178053,0.931993199319932,1.2100438272261069,1.2559153402978129
25,0.8899314988583144,0.8774877487748775,1.5837938241499958,1.6405283553922041
26,0.917065284421407,0.9034903490349036,1.5708209128444062,1.6357753035820477
27,0.9393656560942683,0.9237923792379238,1.0109642333982616,1.0587655071982278
28,0.9470157835963933,0.9321932193219322,0.99847551531837597,1.0494605811293118
29,0.9276987949799164,0.9125912591259125,1.2090492197678713,1.266116914545977
30,0.9528158802646711,0.9377937793779378,1.0015237349793997,1.0501636452246215
31,0.9464824413740229,0.9314931493149314,1.1489271991403045,1.205690591575765
