epoch,training_accuracy,test_accuracy,training_loss,test_loss
0,0.15068584476407942,0.1551155115511551,3.3032879703796048,3.2948875519710357
1,0.9119485324755413,0.9170917091709171,0.51738412556427882,0.51030910178122613
2,0.9320655344255737,0.9333933393339334,0.40662126418579503,0.40286093750547702
3,0.9412990216503608,0.9437943794379438,0.34209707060773042,0.33924594279450671
4,0.946732445540759,0.9466946694669467,0.30868620175644917,0.30838295257602938
5,0.9501825030417174,0.9495949594959496,0.28720614754067192,0.2887417700735318
6,0.9532325538758979,0.9524952495249525,0.27113684308705177,0.2729379304624831
7,0.9544492408206804,0.9523952395239524,0.26036228396194311,0.26515455052105352
8,0.956149269154486,0.9530953095309531,0.24821104629786259,0.25342794230671578
9,0.9578992983216387,0.9536953695369537,0.23813307425758404,0.24494988701207487
10,0.9590159835997266,0.9546954695469547,0.23200843864129886,0.23854134454379147
11,0.9608493474891249,0.9559955995599559,0.22514253837694853,0.23283163877697483
12,0.9610326838780646,0.9562956295629563,0.22086819930807036,0.2295603067510418
13,0.9625327088784813,0.9570957095709571,0.21379434520608731,0.22306197044804779
14,0.962699378322972,0.9570957095709571,0.20996048223034097,0.21949838068598299
15,0.9643994066567776,0.957995799579958,0.20517322261691895,0.2153976506303571
16,0.9646827447124119,0.9593959395939594,0.20492121903564273,0.21540039175780668
17,0.9656827613793564,0.9595959595959596,0.19777695128931647,0.20927323671209563
18,0.9663661061017683,0.95999599959996,0.19714861182009971,0.20920314224869832
19,0.9679827997133286,0.9607960796079608,0.19308418749076794,0.2064822187576941
20,0.9686661444357406,0.961996199619962,0.19085674153111087,0.20359004313276091
21,0.9683828063801063,0.960996099609961,0.18658299901746567,0.20070218326155409
22,0.969666161102685,0.9633963396339634,0.18432936463152844,0.19835979802524914
23,0.9694494908248471,0.961896189618962,0.18224812360482334,0.19678906921391182
24,0.97011616860281,0.963096309630963,0.17963960061670481,0.19417589920880304
25,0.9708661811030184,0.9645964596459646,0.178247983272941,0.19358937538655971
26,0.9711661861031017,0.9643964396439644,0.17615732437508627,0.19178422037703202
27,0.97191619860331,0.9637963796379638,0.17370854077311876,0.19083408948954689
28,0.9719661994366573,0.9638963896389638,0.17156237848942751,0.18791933280610684
29,0.9724662077701295,0.965096509650965,0.17279908425228532,0.18936022366059388
30,0.9724995416590276,0.9658965896589659,0.16873823257754875,0.18573922661227052
31,0.971899531658861,0.9648964896489649,0.17013136865877923,0.18730084510920655
32,0.9736162269371156,0.9667966796679668,0.16730520107580166,0.18455389753306459
33,0.9735995599926666,0.9666966696669667,0.16440774774183251,0.18163643573000285
34,0.9735495591593193,0.9660966096609661,0.16429876890137016,0.18231825188187914
35,0.9739828997149953,0.9657965796579658,0.16294796071354942,0.18170188418585359
36,0.9743162386039768,0.9671967196719672,0.16036159293265875,0.17936665379896918
37,0.974382906381773,0.9674967496749675,0.15940771857871663,0.17869252540011815
38,0.9746329105485091,0.9664966496649665,0.15784982714151535,0.17800342756321216
39,0.9756829280488009,0.9686968696869687,0.15630689720125632,0.17539599564384983
40,0.9752995883264721,0.9677967796779678,0.15486862776608309,0.17469987248067756
41,0.9762162702711712,0.968996899689969,0.15509813528010313,0.17504388429710305
42,0.9762996049934165,0.9687968796879688,0.15335149249845373,0.17309296133849211
43,0.9758995983266388,0.9678967896789679,0.1525001478147523,0.17329374903646702
44,0.9767496124935415,0.9684968496849685,0.15081078140591755,0.17120167620764562
45,0.9774496241604027,0.9687968796879688,0.15060186885918006,0.17158910642221831
46,0.9770329505491758,0.9686968696869687,0.14984091778753633,0.17141677977448699
47,0.9774329572159536,0.9691969196919692,0.14816903353162728,0.16977044638583869
48,0.9775829597159953,0.9695969596959696,0.1474033704043084,0.16941288183353215
49,0.9773996233270554,0.9685968596859686,0.14850748563714175,0.16978942013128481
50,0.9777329622160369,0.968996899689969,0.14648018804769852,0.16883868927508261
51,0.9780496341605693,0.9696969696969697,0.14603663418074672,0.16810775184929261
52,0.977766296104935,0.9698969896989699,0.14590587576371061,0.16725897858941333
53,0.9784496408273471,0.9702970297029703,0.14298763586521643,0.16559385685131867
54,0.978649644160736,0.9708970897089709,0.14299085425431088,0.1654452195731696
55,0.9783663061051018,0.9692969296929693,0.1430854973311218,0.16630658384796818
56,0.9784663077717962,0.9702970297029703,0.14465165033012123,0.16908976357826425
57,0.9792496541609027,0.9716971697169717,0.14149461153361234,0.16485336043332499
58,0.9790329838830647,0.9707970797079708,0.14062092524675276,0.16402276831725585
59,0.979316321938699,0.9705970597059705,0.13961569366636162,0.16313465390367754
60,0.9792163202720046,0.970997099709971,0.13860183286501332,0.16229284933018429
61,0.9798663311055185,0.9710971097109711,0.13810939497862024,0.16217385686246832
62,0.9798663311055185,0.9710971097109711,0.13760428403328309,0.16132868641738649
63,0.9801496691611526,0.9710971097109711,0.13676491011673908,0.16096260423742892
64,0.979766329438824,0.9708970897089709,0.13611466977382558,0.16053848267193543
65,0.9800330005500092,0.9706970697069707,0.13503943309591368,0.16051452626649187
66,0.9795996599943333,0.9694969496949695,0.1378452156763493,0.16339342864359915
67,0.9805163419390324,0.9708970897089709,0.13416643917592855,0.16055596840442729
68,0.9804496741612361,0.9706970697069707,0.13573201772125817,0.1615927982538784
69,0.9809830163836064,0.9707970797079708,0.13354640454161912,0.15872110820291935
70,0.9810496841614027,0.971997199719972,0.13262559533574994,0.15793129098345959
71,0.9806996783279721,0.9706970697069707,0.13175085281247398,0.15738054832752033
72,0.9810163502725046,0.9712971297129713,0.13130829739111025,0.1572297375571528
73,0.9811830197169953,0.9711971197119712,0.13188234340308919,0.1580792407140503
74,0.9817163619393656,0.9721972197219722,0.13064548214034591,0.15647827345713788
75,0.9816663611060185,0.9721972197219722,0.13053059910690906,0.15725604071877744
76,0.9818496974949582,0.9718971897189719,0.12928357420557041,0.15548768653313524
77,0.9817163619393656,0.9714971497149715,0.13028276970983504,0.15642978305983452
78,0.9817496958282638,0.971997199719972,0.12930135731779444,0.15694061656149516
79,0.9816830280504675,0.9715971597159716,0.12911255919591449,0.15604935478361401
80,0.9818163636060601,0.9723972397239724,0.12755856437488325,0.15469627085773247
81,0.9818830313838564,0.9717971797179717,0.12776692145507851,0.15501313545193018
82,0.9823663727728795,0.9721972197219722,0.12770482240288278,0.15520576162996103
83,0.9826330438840647,0.9717971797179717,0.1265004268416835,0.15370455215562759
84,0.9821163686061435,0.9713971397139713,0.12567744145259827,0.15357976017235073
85,0.9821830363839398,0.9712971297129713,0.12632086628688799,0.15411344314611072
86,0.9822997049950832,0.9724972497249725,0.1260921606026624,0.15378850595585128
87,0.9825163752729212,0.9723972397239724,0.12481406721716999,0.15253208144674074
88,0.9824997083284721,0.9721972197219722,0.12484732607663834,0.15307027456957428
