epoch,training_accuracy,test_accuracy,training_loss,test_loss
0,0.2043534058900982,0.20632063206320628,4.9032238382915097,4.910824427023849
1,0.18320305338422305,0.18441844184418443,5.9943179545992598,5.9943198964629936
2,0.2657377622960383,0.2684268426842684,5.9943553230749211,5.9943544862486426
3,0.269287821463691,0.27162716271627163,5.9943529118722738,5.9943515270699521
4,0.27377122952049204,0.2775277527752775,5.994347919285528,5.994345346973053
5,0.2793546559109319,0.2841284128412841,5.9943360648894641,5.9943305822112931
6,0.29950499174986245,0.3055305530553055,5.9935886248994965,5.9934818484257466
7,0.11061851030850511,0.10751075107510755,5.90983555318914,5.9078830662283455
8,0.09886831447190791,0.09820982098209818,5.5953567046401851,5.5952582732024378
9,0.2754712578542976,0.27482748274827484,5.1783969557365186,5.19084556927747
10,0.09868497808296806,0.09570957095709576,5.5411470298859644,5.5518822009645836
11,0.21872031200520003,0.221022102210221,5.1692798141492391,5.1669783609011759
12,0.5480924682078034,0.5478547854785478,4.3129495451345479,4.3070735483765894
13,0.47920798679978005,0.4818481848184818,3.6454082009971738,3.6267691072390158
14,0.7333288888148135,0.7352735273527353,2.2503894700611919,2.2335392165648877
15,0.8716811946865781,0.8733873387338734,1.2816416372381063,1.2895115002495763
16,0.855480924682078,0.8556855685568556,1.2262723093808907,1.233883647193198
17,0.9051984199736662,0.904990499049905,0.78376804741736184,0.79624246598711956
18,0.9259987666461108,0.9192919291929192,0.64036537390746939,0.65482300751074762
19,0.9470324505408424,0.9417941794179417,0.53559747917523215,0.55788247486390963
20,0.9193486558109302,0.916891689168917,0.7438486403140977,0.76947463315542475
21,0.947182453040884,0.9414941494149415,0.53001230015367051,0.54075025064183069
22,0.9585993099884998,0.9501950195019502,0.38716116525178151,0.40547579135654144
23,0.9532992216536942,0.9434943494349435,0.43810831013700069,0.45873375943748151
24,0.9462491041517359,0.9385938593859386,0.51234081915403384,0.53392434708698322
25,0.9572659544325739,0.9487948794879488,0.39417493133262255,0.41560982477277619
26,0.9580826347105785,0.9465946594659466,0.41576222556712533,0.4433777364548428
27,0.9540325672094535,0.9437943794379438,0.4420239870739851,0.46678876148325188
28,0.9503825063751062,0.9402940294029403,0.47075216750558602,0.50272017046074258
29,0.9577492958215971,0.9451945194519452,0.37018905067622543,0.39847106544501593
30,0.9567159452657544,0.9463946394639464,0.43180054705732901,0.46405588654626484
31,0.9406656777612961,0.927992799279928,0.577729921703245,0.60595219589435423
