epoch,training_accuracy,test_accuracy,training_loss,test_loss
0,0.12471874531242189,0.12571257125712576,4.0828301494738195,4.0767793275485325
1,0.9188819813663561,0.9177917791779178,0.33972157047075779,0.33533705546047798
2,0.9286488108135136,0.9277927792779278,0.27692810801332396,0.27289354487544748
3,0.9356822613710228,0.9327932793279328,0.24735504684089699,0.25050082503189314
4,0.9387823130385506,0.9363936393639364,0.23551457690310271,0.23912561531383983
5,0.9436490608176803,0.9386938693869387,0.22136688508226771,0.22839790718629582
6,0.9467657794296571,0.9412941294129413,0.21216207240429766,0.22300961226072455
7,0.9485824763746062,0.9425942594259425,0.203769125259189,0.21188443658278105
8,0.9513325222087035,0.9440944094409441,0.19419242475410695,0.20451485132788913
9,0.9524158735978933,0.9458945894589459,0.19061632375630308,0.20160341301557461
10,0.9532825547092452,0.9455945594559456,0.18268989097509325,0.19674035825015534
11,0.9535825597093285,0.9463946394639464,0.18130685807085486,0.19663592381393918
12,0.9560659344322405,0.9472947294729472,0.17298702456550641,0.18911093018481145
13,0.9567326122102036,0.9470947094709471,0.16851215361336971,0.18715045852057907
14,0.9571826197103285,0.9490949094909491,0.16576339702836967,0.18420686079431636
15,0.9589326488774813,0.9504950495049505,0.16159199550173733,0.17902721894727094
16,0.9595159919331989,0.9488948894889488,0.15722639252089629,0.17801111157922336
17,0.9604660077667961,0.9513951395139514,0.1542759567553714,0.17491414074823744
18,0.9611826863781063,0.9502950295029503,0.15432265520273478,0.17771164973190107
19,0.961782696378273,0.9513951395139514,0.14949336625367618,0.17268021083279941
20,0.9623660394339906,0.9526952695269527,0.14997374740357217,0.17317812325763987
21,0.9636493941565693,0.9525952595259526,0.14598010031171929,0.17134966591308154
22,0.9634993916565276,0.9527952795279528,0.14500214714082635,0.17263807898703784
23,0.9643327388789813,0.9527952795279528,0.14185727316042124,0.16900073842732125
24,0.9643160719345323,0.9515951595159516,0.1403212090779386,0.17121983363339677
25,0.9655660927682128,0.952995299529953,0.135988858571745,0.16488059196722499
26,0.9662327705461757,0.9526952695269527,0.13522837648623257,0.16565264155003792
27,0.9665994433240555,0.9526952695269527,0.13229941686968202,0.1651563888875022
28,0.9665327755462592,0.9538953895389539,0.13191293762136017,0.16390628339471497
29,0.9670494508241804,0.9541954195419542,0.13030000026107441,0.16371594656266922
30,0.966732778879648,0.9530953095309531,0.13068802000294524,0.16244241854144609
31,0.9673327888798147,0.9526952695269527,0.1299769196829629,0.16418474458028393
32,0.9689661494358239,0.9545954595459546,0.12635901062694307,0.16122456278314709
33,0.967866131102185,0.9548954895489549,0.12503608028523963,0.15834603513060447
34,0.9676661277687961,0.9535953595359536,0.12602916206313233,0.16224421329958433
35,0.9686661444357406,0.9535953595359536,0.12489119151370681,0.16184409649284986
36,0.969649494158236,0.9540954095409541,0.12102725529729789,0.15836184663631031
37,0.9692828213803564,0.9538953895389539,0.12177816921486481,0.15893906802539134
38,0.968982816380273,0.9535953595359536,0.12020155955903408,0.15872735774122573
39,0.970099501658361,0.9547954795479547,0.11791214217936281,0.15576167298959431
40,0.9706995116585276,0.9547954795479547,0.11827802763021204,0.1574709353956002
