epoch,training_accuracy,test_accuracy,training_loss,test_loss
0,0.07958465974432904,0.07430743074307433,3.4240037880820706,3.4106675570115188
1,0.8997983299721662,0.9034903490349036,0.48756000621712275,0.47441613113829934
2,0.9151819196986617,0.9170917091709171,0.38393766235876392,0.37539946203731267
3,0.9227153785896431,0.9214921492149215,0.33849514676474274,0.33580549803938781
4,0.9275821263687728,0.9272927292729273,0.31228965691180849,0.31089936667414797
5,0.9302988383139719,0.92999299929993,0.29735000261523781,0.29670157494245908
6,0.9344822413706895,0.9332933293329333,0.2776186457324224,0.27821824785940363
7,0.9354655910931848,0.9338933893389338,0.26674861702546732,0.26878542486671742
8,0.9380156335938933,0.9372937293729373,0.25706544390050712,0.25873555487384198
9,0.9400156669277822,0.9382938293829383,0.24810983906688544,0.25183455039479175
10,0.9410490174836247,0.9391939193919392,0.24289627920550083,0.24712979212350825
11,0.9427990466507775,0.9405940594059405,0.23493625029757367,0.23901208853314784
12,0.9439490658177636,0.9414941494149415,0.2309097505791971,0.23570448294814769
13,0.9449657494291571,0.941994199419942,0.2251247516278688,0.23045701757284026
14,0.9465824430407174,0.9437943794379438,0.22229908282756555,0.22772230421203582
15,0.9472324538742313,0.9434943494349435,0.21816642177191464,0.22533564090003461
16,0.9482491374856248,0.9446944694469447,0.21345756727363707,0.22050208597708762
17,0.9494991583193053,0.9446944694469447,0.20992299069492271,0.21794776494040902
18,0.9498491641527359,0.9457945794579458,0.20683091012434063,0.21532076700355812
19,0.9504325072084535,0.9458945894589459,0.20411338201100337,0.21242413855639303
20,0.9521492024867081,0.9470947094709471,0.20070564053621401,0.20938955124364589
21,0.9508991816530276,0.9466946694669467,0.19992967863459193,0.208955409992446
22,0.9524825413756896,0.9478947894789479,0.19623591243654404,0.20627560112760088
23,0.9529158819313656,0.9477947794779478,0.19284521592052381,0.20303151230597441
24,0.9535492258204303,0.948994899489949,0.19166705545575097,0.20172606742734633
25,0.9535992266537776,0.9487948794879488,0.18920696769361287,0.19987660469981
26,0.9536825613760229,0.947994799479948,0.18776299458871767,0.19920071962347835
27,0.9546492441540693,0.9484948494849484,0.18722253953082588,0.19779774657475419
28,0.9550325838763979,0.9487948794879488,0.18381359641980183,0.19564169123473432
29,0.9546325772096201,0.9484948494849484,0.18403833619324983,0.19664651531878061
30,0.9560159335988934,0.9497949794979498,0.17999417054277073,0.19283475584809071
31,0.9554159235987266,0.9490949094909491,0.17950314454603195,0.19295368173000332
32,0.9560826013766897,0.94999499949995,0.17826319169952209,0.19168754561856277
33,0.9562159369322822,0.9504950495049505,0.17582570649669291,0.18956809405335895
34,0.9565492758212637,0.9498949894989499,0.17401931032339971,0.18840149964610411
35,0.9562826047100785,0.9496949694969496,0.17460035689476786,0.1893734053909929
36,0.9575326255437591,0.9512951295129513,0.17154705746803456,0.18693848313076031
37,0.9580159669327822,0.9523952395239524,0.17268932823935682,0.18880223287713457
38,0.9581159685994767,0.9503950395039504,0.16927681995390936,0.185350235059804
39,0.9584993083218054,0.9507950795079508,0.16810399393407666,0.18447739949112962
40,0.9585326422107036,0.9506950695069507,0.16805043055971058,0.18483582106449861
41,0.9588993149885832,0.9517951795179518,0.16646406146503953,0.18310510693047932
42,0.9594826580443008,0.951995199519952,0.16567314762600913,0.18322501022279833
43,0.9596493274887915,0.9505950595059506,0.16407228882668248,0.1812849458673727
44,0.9599493324888748,0.9514951495149515,0.16295153762494038,0.18016154416208102
45,0.96021600360006,0.9511951195119512,0.16256508755913765,0.18011418057320625
46,0.9602326705445091,0.9516951695169517,0.1616910108063728,0.18015491362842789
47,0.960882681378023,0.9525952595259526,0.16034902102497089,0.17905892201206372
48,0.960682678044634,0.9517951795179518,0.15922931542807461,0.17861351519398733
49,0.960899348322472,0.9527952795279528,0.15853524100503161,0.17745468455344937
50,0.9612993549892498,0.9525952595259526,0.15731700246586142,0.17604962711630348
51,0.9612993549892498,0.9506950695069507,0.15746575659757348,0.17737394096231823
52,0.9623827063784396,0.9524952495249525,0.15549641895721808,0.17624708757126911
53,0.9620827013783563,0.9530953095309531,0.15477828456163861,0.17548661417947381
54,0.9625493758229304,0.9534953495349535,0.15352960002756905,0.17468324719646802
55,0.9631493858230971,0.9530953095309531,0.1533029998786791,0.17398785118833213
56,0.9632160536008934,0.9533953395339534,0.15228089102675332,0.17322472563274788
57,0.9630493841564026,0.9536953695369537,0.15331125298064519,0.17506936286047003
58,0.9631493858230971,0.9525952595259526,0.15129149370469386,0.17330518727140967
59,0.9636827280454674,0.9544954495449545,0.15053806484159019,0.17324229584239076
60,0.9636827280454674,0.9534953495349535,0.1489771739474029,0.17174641796558818
61,0.9640660677677961,0.9524952495249525,0.14847493379971835,0.17191213962521384
62,0.9643827397123286,0.9532953295329533,0.14808233172429344,0.17059821594621713
63,0.964499408323472,0.9540954095409541,0.14775751596923448,0.17129515143751406
64,0.96471607860131,0.9530953095309531,0.14656984782201182,0.17006565609239949
65,0.9642994049900832,0.9528952895289529,0.14703557965520206,0.1713585463237938
66,0.964732745545759,0.9547954795479547,0.14631354378774108,0.17075814566100028
67,0.9652994216570276,0.9543954395439544,0.14483374614076935,0.16969561254199794
68,0.9652827547125785,0.9541954195419542,0.14360470567423236,0.169315406777856
69,0.96561609360156,0.9543954395439544,0.14314003430241168,0.16875227406791843
70,0.965599426657111,0.9538953895389539,0.14302535174170874,0.16821248819045223
71,0.9658494308238471,0.9547954795479547,0.1423948696618389,0.16807214711777838
72,0.9659327655460924,0.9550955095509551,0.14194847748685355,0.16734715354699339
73,0.966066101101685,0.9538953895389539,0.14157689663395201,0.16789844000355941
74,0.9659660994349906,0.9533953395339534,0.14092262874872616,0.16677756011148501
75,0.9657494291571527,0.9538953895389539,0.13988632304525392,0.16612569283570805
76,0.9661994366572776,0.9541954195419542,0.13937016874596231,0.16679916190232694
77,0.9665827763796063,0.9546954695469547,0.13880763198960325,0.16506413687235563
78,0.9668994483241388,0.9538953895389539,0.13785246168696921,0.16561837569312793
79,0.9671994533242221,0.9540954095409541,0.1373896687675476,0.16486040885128275
80,0.9668827813796896,0.9535953595359536,0.13757048101300168,0.16539489397739265
81,0.9669827830463841,0.9540954095409541,0.13723399496581493,0.16611909207353229
82,0.9669994499908332,0.9544954495449545,0.13578563186009543,0.16448896882940889
83,0.9671161186019767,0.9541954195419542,0.13568719970441101,0.16468739615534242
84,0.9672994549909165,0.9540954095409541,0.13512472993126046,0.16393451503346648
85,0.9677661294354906,0.9547954795479547,0.13418339723086942,0.1637343188621341
86,0.9676494608243471,0.9553955395539554,0.13440733053499762,0.16492903351825125
87,0.9675661261021017,0.9545954595459546,0.13381066170502823,0.1638091683497416
88,0.967632793879898,0.9534953495349535,0.1331318994750022,0.16421587281337216
89,0.9679161319355323,0.9557955795579558,0.13358592797294391,0.16408964966609152
90,0.9680328005466757,0.954995499549955,0.13267796330924822,0.16341082020394646
91,0.9684994749912499,0.9546954695469547,0.13287564576433014,0.16462644489752362
92,0.968549475824597,0.9552955295529553,0.13106874784341077,0.16248724651311924
93,0.9684661411023517,0.954995499549955,0.13127248629541985,0.16326191467451937
94,0.9689161486024767,0.9544954495449545,0.13014441429781051,0.16233939596235691
95,0.9686661444357406,0.9553955395539554,0.1302420001108969,0.16250205103540671
96,0.968766146102435,0.9554955495549555,0.13000033604721892,0.16199367499815287
97,0.9688828147135785,0.9551955195519553,0.12953217556643054,0.1617760507973772
98,0.9690328172136202,0.9554955495549555,0.12923957080322593,0.16275925888219145
99,0.9692828213803564,0.9553955395539554,0.12843765360901421,0.1610832280882824
