epoch,training_accuracy,test_accuracy,training_loss,test_loss
0,0.0991516525275421,0.10091009100910087,0.91773205198265839,0.91756727525973791
1,0.10660177669627824,0.10781078107810782,0.29276204336357881,0.29274837359069289
2,0.15091918198636645,0.15361536153615363,0.28721540796145412,0.28720118256666849
3,0.12640210670177832,0.12841284128412844,0.28668738721223846,0.28667162486842118
4,0.13241887364789418,0.13331333133313328,0.28637144374474433,0.28635112085994308
5,0.1456357605960099,0.14891489148914894,0.28607049442556642,0.28605109939479262
6,0.15908598476641278,0.163016301630163,0.28576109937548461,0.28572729392842944
7,0.15768596143269054,0.15971597159715967,0.28544275692439103,0.28540409969562591
8,0.1732195536592277,0.18171817181718175,0.2851159867817713,0.28507282485251451
9,0.16305271754529238,0.16601660166016596,0.28478038011879664,0.28472341884828117
10,0.19090318171969534,0.19921992199219918,0.28443596800912885,0.284381801891747
11,0.2096201603360056,0.22042204220422046,0.28407749256308706,0.28401651858229082
12,0.21917031950532506,0.22842284228422838,0.28370124991271878,0.28362801287265188
13,0.2300038333972233,0.2387238723872387,0.28331547538009649,0.28322638373600201
14,0.24120402006700115,0.25192519251925194,0.28290578734295169,0.28281064767696223
15,0.26593776562942717,0.28072807280728074,0.28248436284398765,0.28238652269076814
16,0.2864214403573393,0.30373037303730377,0.28204364997577008,0.28193297987051852
17,0.27383789729828834,0.2904290429042904,0.2815811605369628,0.28146620187218141
18,0.3045217420290338,0.3204320432043204,0.28108891367406375,0.28096864181467524
19,0.33078884648077467,0.3456345634563457,0.28056867695940629,0.28043273958461773
20,0.32927215453590897,0.3437343734373437,0.28002547500713887,0.27987613153266244
21,0.31572192869881166,0.333033303330333,0.27944195852907033,0.2792852119009932
22,0.35943932398873313,0.37153715371537155,0.27883167735730274,0.27865904779288297
23,0.3528058800980016,0.36603660366036606,0.27817952007014934,0.27798678198308752
24,0.33603893398223306,0.3503350335033504,0.27748101905258687,0.27727976878414801
25,0.3584226403773396,0.3720372037203721,0.27674384842586847,0.27653225514188123
26,0.38393973232887213,0.3981398139813982,0.27596563428093751,0.27574513705797887
27,0.40197336622277036,0.41494149414941495,0.27513924541201895,0.27489952310077942
28,0.3953899231653861,0.4104410441044104,0.27425385311721445,0.27399650305588719
29,0.39128985483091383,0.4012401240124013,0.2733215902492892,0.2730556428776969
30,0.42912381873031213,0.43544354435443544,0.27233289769742658,0.27204050492216353
31,0.4168402806713445,0.4243424342434243,0.27127513651107144,0.27096481717779664
32,0.437173952899215,0.441944194419442,0.27017896120277762,0.26984529039941035
33,0.43395723262054364,0.43994399439944,0.26899952956191753,0.26863966398127004
34,0.450440840680678,0.45714571457145714,0.26776032688221524,0.26737301368629451
35,0.46797446624110406,0.4752475247524752,0.26645868485087182,0.2660389361212987
36,0.47214120235337254,0.47604760476047603,0.26511414835205732,0.26468371042893107
37,0.47372456207603464,0.4794479447944795,0.26369952874958813,0.26323606184306075
38,0.4863081051350856,0.49224922492249223,0.26222319455383392,0.26173353537428945
39,0.47682461374356244,0.4803480348034803,0.26068803916662653,0.26016179402214767
40,0.4733578892981549,0.4767476747674767,0.25912452435841338,0.25858398124958792
41,0.48807480124668745,0.4937493749374937,0.2575230874764679,0.25695077422610968
42,0.5047584126402107,0.5098509850985098,0.25589176665274255,0.25527973571326257
43,0.5182919715328589,0.5217521752175218,0.25424119857388278,0.25360275409062732
44,0.5174919581993034,0.5223522352235224,0.25256359229111086,0.25191130416082336
45,0.5318255304255071,0.5344534453445344,0.25088364334566832,0.25019986212829665
46,0.52349205820097,0.5256525652565256,0.24917126946975532,0.24846428698558823
47,0.5186419773662894,0.5208520852085208,0.24745213199945007,0.24671164820258196
48,0.5353422557042617,0.5363536353635363,0.24572486064843047,0.24497560892330972
49,0.5292088201470024,0.5327532753275328,0.24397658190889845,0.24321150781995793
50,0.5394589909831831,0.5415541554155415,0.24221810579100034,0.24142676217402542
51,0.5355422590376506,0.5392539253925392,0.24043464212001286,0.23963918456741953
52,0.5370422840380673,0.5413541354135414,0.23864643801890567,0.23783569057001794
53,0.5404756745945766,0.5446544654465446,0.23684582666485612,0.23602663378045499
