epoch,training_accuracy,test_accuracy,training_loss,test_loss
0,0.19691994866581108,0.20822082208220827,2.7992995705816841,2.7657702801020663
1,0.9049650827513792,0.9073907390739074,0.53545313303319253,0.52664485539029826
2,0.9289488158135969,0.9284928492849285,0.42046326456339461,0.41761269025707137
3,0.9401156685944766,0.9397939793979397,0.35162289338667591,0.35057206034919097
4,0.946965782763046,0.9447944794479448,0.31683681462747759,0.3178571469032887
5,0.9513325222087035,0.9492949294929492,0.29421104606842208,0.29527414149444886
6,0.9544992416540276,0.9517951795179518,0.27783461339771537,0.28050045890347436
7,0.9562326038767313,0.9528952895289529,0.26256186423313588,0.26575652393051263
8,0.9582159702661711,0.9555955595559555,0.25350107104135911,0.25765872538473017
9,0.9612160202670045,0.9575957595759576,0.240222224002068,0.24550081138048052
10,0.9624993749895832,0.9596959695969597,0.23429278497290176,0.23897645367261264
11,0.9623993733228887,0.9593959395939594,0.22876243613775904,0.23471850191140486
12,0.9638993983233054,0.9602960296029603,0.22058722289646654,0.22726812212677661
13,0.9654494241570692,0.961996199619962,0.21553322099078642,0.22281138012023474
14,0.9661827697128286,0.9616961696169617,0.20904464225309444,0.2173865894542491
15,0.9671494524908748,0.962996299629963,0.20679854079030835,0.21534969633292009
16,0.9682661377689629,0.9633963396339634,0.20099193057626991,0.21043283109161823
17,0.9679827997133286,0.9637963796379638,0.1981235699415369,0.20811164572887411
18,0.9692161536025601,0.9632963296329633,0.19951895199328146,0.20980632823428477
19,0.9701328355472592,0.9641964196419642,0.19049673607900428,0.20119425944837377
20,0.970566176102935,0.9643964396439644,0.18784442169803608,0.19895823042966312
21,0.9707828463807731,0.9656965696569657,0.18634792913122289,0.19773953200386069
22,0.9712661877697961,0.9643964396439644,0.18574050707216774,0.19857248253957266
23,0.9714161902698378,0.9652965296529653,0.18335912019849893,0.19667226508075658
24,0.9718828647144119,0.9667966796679668,0.17774790518624037,0.19047151420628086
25,0.9724328738812313,0.9661966196619662,0.17628141609215311,0.19024294174063433
26,0.9731995533258888,0.9657965796579658,0.17527881380968607,0.18891717717169701
27,0.9735662261037684,0.9664966496649665,0.17386905899248642,0.18782075090304545
28,0.9735662261037684,0.9674967496749675,0.17226212291472343,0.18620548607175211
29,0.9733662227703795,0.966996699669967,0.16936395902964466,0.18466198831286729
30,0.9740495674927916,0.9681968196819682,0.16765617814203435,0.18243659181310354
31,0.9745162419373656,0.9684968496849685,0.16649186248910233,0.18180555660757117
32,0.9749162486041434,0.967996799679968,0.16404240488524111,0.18005973536942202
33,0.975049584159736,0.9683968396839684,0.16289982764884584,0.17934423951806919
34,0.975266254437574,0.9684968496849685,0.16192062423521386,0.17882692243176673
35,0.9760329338822313,0.9682968296829683,0.16072487094667678,0.17700039642905868
36,0.9761496024933749,0.9695969596959696,0.16026963971619615,0.17698765113636544
